rn_guess,react_renderer,confidence,start_app_version,start_app_build,start_external_version_id,start_build_timestamp,end_app_version,end_app_build,end_external_version_id,end_build_timestamp,build_count
unknown,,low,1.9.2,1.9.2,814482031,2015-12-05T14:41:14,6.323.10001,6.323.10001,885646390,2026-05-13T23:18:38,12
