rn_guess,react_renderer,confidence,source_quality,start_app_version,start_app_build,start_external_version_id,start_build_timestamp,end_app_version,end_app_build,end_external_version_id,end_build_timestamp,build_count
unknown,,low,source-limited Uptodown catalog; source IDs are not manifest versionCodes; source dates are non-monotonic versus manifest versionCode,11.29.0,123845,1046637925,2025-01-24,12.6.0,131162,1075800926,2025-04-14,4
0.77.x,,medium,source-limited Uptodown catalog; source IDs are not manifest versionCodes; source dates are non-monotonic versus manifest versionCode,12.10.1,140458,1146753195,2026-02-13,14.3.0,162034,1107628573,2025-09-11,6
