ipa,external_version_id,bundle_id,app_version,app_build,build_timestamp,release_channel,sentry_release,bundle_member,hbc_version,react_renderer,rn_guess,confidence,has_virtual_view_mode_export,has_react_native_version_export,has_unstable_enable_logbox_export,has_experimental_layout_conformance_export,has_register_callable_module_export,has_dev_menu_export,has_set_up_dom,has_use_animated_value_export,has_segmented_control_ios_export,has_date_picker_android_export,has_picker_ios_export,has_status_bar_ios_export,has_root_tag_context_export,has_unstable_root_tag_context_export,has_platform_color_export,has_dynamic_color_ios_export,has_pressable_export,has_color_android_export,has_check_box_export,has_tv_event_handler_export,has_use_window_dimensions_export,has_native_dialog_manager_android_export,has_turbo_module_registry_export,has_virtualized_section_list_export,has_app_registry_marker,has_batched_bridge_marker,has_native_modules_marker,has_style_sheet_marker,has_native_react_native_marker,has_native_hermes_marker,has_native_jsi_marker,has_native_yoga_marker,cryptid,unknown_reason,next_action,notes,decrypted_evidence,source_ipa_sha256,source_ipa_size,decrypted_dump_sha256,decrypted_dump_size,dump_tool,dump_command,dump_device_context,decrypted_coverage,decrypted_main_cryptid,mach_o_cryptid_summary,remaining_encrypted_appex,remaining_encrypted_non_extension
ipas/agoda/agoda_001_879020412_879020412.ipa,879020412,com.agoda.consumer,13.40.0,310516.2,2025-10-17T10:21:08,,,,,,unknown,low,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,1,native_rn_marker_without_version,"Look for a stronger decrypted native RN version marker, trigger the RN surface if it loads code lazily, or compare adjacent decrypted boundary builds.","No JS bundle was found in the app bundle. Native executable is FairPlay encrypted; exact native RN constants are not inspectable. Decrypted dump analysis: No JS bundle was found in the app bundle. Native executable is not encrypted; native constant scanning may be possible. Decrypted native executable contains React Native markers, but no RN version marker was found. Decrypted dump accepted as loaded_app_decrypted with main cryptid 0; source SHA-256 f5593f5d8d86149600fa4fc30470bb5695d0ae71bf18b148c5de165753f20c53; dump SHA-256 18a1fcb71453017c66a5ae1a7b40f35e8875212050bd735e7e58577b1fbbba6a.",true,f5593f5d8d86149600fa4fc30470bb5695d0ae71bf18b148c5de165753f20c53,325667569,18a1fcb71453017c66a5ae1a7b40f35e8875212050bd735e7e58577b1fbbba6a,205265996,frida-ipa-extract,/Users/mike/src/tries/2026-05-25-rn/tmp/frida-venv/bin/python /Users/mike/src/tries/2026-05-25-rn/tmp/tools/frida-ipa-extract/extract.py -U -f com.agoda.consumer -o /Users/mike/src/tries/2026-05-25-rn/tmp/ios-dumps/agoda_13.40.0_310516.2_frida-all.ipa --no-resume --all-binaries,"{""device_name"":""Meoi"",""hardware_model"":""D201AP"",""product_build"":""20H330"",""product_version"":""16.7.7""}",loaded_app_decrypted,0,"{""counts_by_category"":{""app_extension"":2,""framework_or_dylib"":24,""main_executable"":1},""encrypted_count"":2,""mach_o_count"":27,""unknown_cryptid_count"":0}",Payload/Agoda_Consumer.app/PlugIns/Agoda_Consumer_PushExtension.appex/Agoda_Consumer_PushExtension;Payload/Agoda_Consumer.app/PlugIns/Agoda_Consumer_WidgetExtension.appex/Agoda_Consumer_WidgetExtension,
ipas/agoda/agoda_001_884096070_884096070.ipa,884096070,com.agoda.consumer,14.12.0,366004.2,2026-04-03T11:11:10,,,,,,unknown,low,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,encrypted_native_only,Dump this IPA with frida-ipa-extract --all-binaries if it becomes boundary-priority evidence.,No JS bundle was found in the app bundle. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.,,,,,,,,,,,,,
ipas/agoda/agoda_001_886000512_886000512.ipa,886000512,com.agoda.consumer,14.19.0,383953.2,2026-05-22T08:04:42,,,,,,unknown,low,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,encrypted_native_only,Dump this IPA with frida-ipa-extract --all-binaries if it becomes boundary-priority evidence.,No JS bundle was found in the app bundle. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.,,,,,,,,,,,,,
