rn_guess,react_renderer,confidence,start_app_version,start_app_build,start_external_version_id,start_build_timestamp,end_app_version,end_app_build,end_external_version_id,end_build_timestamp,build_count
unknown,,low,13.40.0,310516.2,879020412,2025-10-17T10:21:08,14.19.0,383953.2,886000512,2026-05-22T08:04:42,3
