android_package,version_name,version_code,source,source_publish_date,source_publish_date_raw,download_url,package,package_file_type,package_size,package_sha256,supported_abis,split_metadata,manifest_metadata,apk_entries,js_bundle_paths,hermes_markers,react_native_libraries,native_symbol_markers,react_renderer,hbc_version,rn_guess,confidence,evidence_notes
com.bloomberg.android.plus,5.58.0.3042781.7b196c06c,3042781,Aiting,,,https://dl.37790.cn/apk/com.bloomberg.android.plus_5211a9c1.apk,apks/bloomberg/bloomberg_3042781_5.58.0.3042781.7b196c06c.apk,APK,43780073,2eb2a12b17c7fc5000c9afabc142c5641ebdc542a1b48a99e0408a56a0e48717,arm64-v8a;armeabi-v7a;x86;x86_64,APK,,bloomberg_3042781_5.58.0.3042781.7b196c06c.apk,assets/index.android.bundle,,libhermes-executor-debug.so;libhermes-executor-release.so;libhermes-inspector.so;libjsijniprofiler.so;libjsinspector.so;libreactnativeblob.so;libreactnativejni.so;libyoga.so,,,,0.61.x,medium,"RN 0.61 markers unstable_RootTagContext/useWindowDimensions are present and LogBox from 0.62 is absent. Android native/package metadata lists React Native-related libraries: libhermes-executor-debug.so, libhermes-executor-release.so, libhermes-inspector.so, libjsijniprofiler.so, libjsinspector.so, libreactnativeblob.so, libreactnativejni.so, libyoga.so"
com.bloomberg.android.plus,5.98.0.3930355.fd19b588e,3930355,Aiting,,,https://dl.37790.cn/apk/com.bloomberg.android.plus_9d79224d.apk,apks/bloomberg/bloomberg_3930355_5.98.0.3930355.fd19b588e.apk,APK,54853492,5e0b94fe2ccc7730fdab6542ef461e05bca0b5de9ce8ea7f40e24800de70b4d8,arm64-v8a;armeabi-v7a;x86;x86_64,APK,,bloomberg_3930355_5.98.0.3930355.fd19b588e.apk,assets/index.android.bundle,,libfabricjni.so;libhermes-executor-common-debug.so;libhermes-executor-common-release.so;libhermes-executor-debug.so;libhermes-executor-release.so;libhermes-inspector.so;libjsi.so;libjsijniprofiler.so;libjsinspector.so;libreact_nativemodule_core.so;libreactnativeblob.so;libreactnativejni.so;libreactnativeutilsjni.so;libturbomodulejsijni.so;libyoga.so,,,,0.74.x-0.76.x,medium,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Android native/package metadata lists React Native-related libraries: libfabricjni.so, libhermes-executor-common-debug.so, libhermes-executor-common-release.so, libhermes-executor-debug.so, libhermes-executor-release.so, libhermes-inspector.so, libjsi.so, libjsijniprofiler.so, libjsinspector.so, libreact_nativemodule_core.so, libreactnativeblob.so, libreactnativejni.so"
com.bloomberg.android.plus,6.16.0.4273231.05f5be699,4273231,Aiting,,,https://dl.37790.cn/apk/com.bloomberg.android.plus_df454596.apk,apks/bloomberg/bloomberg_4273231_6.16.0.4273231.05f5be699.apk,APK,59561204,6d8338f8504fa67474b27ca3402f75552a479eca68baf75a2f59f09ec6e1377e,arm64-v8a;armeabi-v7a;x86;x86_64,APK,,bloomberg_4273231_6.16.0.4273231.05f5be699.apk,assets/index.android.bundle,,libfabricjni.so;libhermes-executor-common-debug.so;libhermes-executor-common-release.so;libhermes-executor-debug.so;libhermes-executor-release.so;libhermes-inspector.so;libjsi.so;libjsijniprofiler.so;libjsinspector.so;libreact_nativemodule_core.so;libreactnativeblob.so;libreactnativejni.so;libreactnativeutilsjni.so;libturbomodulejsijni.so;libyoga.so,,,,0.74.x-0.76.x,medium,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Android native/package metadata lists React Native-related libraries: libfabricjni.so, libhermes-executor-common-debug.so, libhermes-executor-common-release.so, libhermes-executor-debug.so, libhermes-executor-release.so, libhermes-inspector.so, libjsi.so, libjsijniprofiler.so, libjsinspector.so, libreact_nativemodule_core.so, libreactnativeblob.so, libreactnativejni.so"
com.bloomberg.android.plus,6.18.0.4303658.ef1f7e2de,4303658,Aiting,,,https://dl.37790.cn/apk/com.bloomberg.android.plus_f6d0a796.apk,apks/bloomberg/bloomberg_4303658_6.18.0.4303658.ef1f7e2de.apk,APK,59651419,1c9d13f5596bc153140f24a1cfd26bdf692e403544fa812556154c1b591e43f5,arm64-v8a;armeabi-v7a;x86;x86_64,APK,,bloomberg_4303658_6.18.0.4303658.ef1f7e2de.apk,assets/index.android.bundle,,libfabricjni.so;libhermes-executor-common-debug.so;libhermes-executor-common-release.so;libhermes-executor-debug.so;libhermes-executor-release.so;libhermes-inspector.so;libjsi.so;libjsijniprofiler.so;libjsinspector.so;libreact_nativemodule_core.so;libreactnativeblob.so;libreactnativejni.so;libreactnativeutilsjni.so;libturbomodulejsijni.so;libyoga.so,,,,0.74.x-0.76.x,medium,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Android native/package metadata lists React Native-related libraries: libfabricjni.so, libhermes-executor-common-debug.so, libhermes-executor-common-release.so, libhermes-executor-debug.so, libhermes-executor-release.so, libhermes-inspector.so, libjsi.so, libjsijniprofiler.so, libjsinspector.so, libreact_nativemodule_core.so, libreactnativeblob.so, libreactnativejni.so"
com.bloomberg.android.plus,6.19.0.4315110.19bd92161,4315110,Aiting,,,https://dl.37790.cn/apk/com.bloomberg.android.plus_1fe0812a.apk,apks/bloomberg/bloomberg_4315110_6.19.0.4315110.19bd92161.apk,APK,59655515,d197aacf2c72118a8729c14d964590013f127f5b6f1de2df39f8861954373373,arm64-v8a;armeabi-v7a;x86;x86_64,APK,,bloomberg_4315110_6.19.0.4315110.19bd92161.apk,assets/index.android.bundle,,libfabricjni.so;libhermes-executor-common-debug.so;libhermes-executor-common-release.so;libhermes-executor-debug.so;libhermes-executor-release.so;libhermes-inspector.so;libjsi.so;libjsijniprofiler.so;libjsinspector.so;libreact_nativemodule_core.so;libreactnativeblob.so;libreactnativejni.so;libreactnativeutilsjni.so;libturbomodulejsijni.so;libyoga.so,,,,0.74.x-0.76.x,medium,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Android native/package metadata lists React Native-related libraries: libfabricjni.so, libhermes-executor-common-debug.so, libhermes-executor-common-release.so, libhermes-executor-debug.so, libhermes-executor-release.so, libhermes-inspector.so, libjsi.so, libjsijniprofiler.so, libjsinspector.so, libreact_nativemodule_core.so, libreactnativeblob.so, libreactnativejni.so"
