rn_guess,react_renderer,confidence,start_app_version,start_app_build,start_external_version_id,start_build_timestamp,end_app_version,end_app_build,end_external_version_id,end_build_timestamp,build_count
unknown,,low,4.2504.2,82504829,82504829,2025-02-24,5.2619.0,72619117,72619117,2026-05-23,10
