rn_guess,react_renderer,confidence,start_app_version,start_app_build,start_external_version_id,start_build_timestamp,end_app_version,end_app_build,end_external_version_id,end_build_timestamp,build_count
unknown,,low,250.030.0,250030032,250030032,2024-08-19,260.050.0,260050025,260050025,2026-05-09,10
