android_package,version_name,version_code,source,source_publish_date,source_publish_date_raw,download_url,package,package_file_type,package_size,package_sha256,supported_abis,split_metadata,manifest_metadata,apk_entries,js_bundle_paths,hermes_markers,react_native_libraries,native_symbol_markers,react_renderer,hbc_version,rn_guess,confidence,evidence_notes
com.salesforce.chatter,250.030.0,250030032,APKCombo,2024-08-19,"Aug 19, 2024",https://download.pureapk.com/b/XAPK/Y29tLnNhbGVzZm9yY2UuY2hhdHRlcl8yNTAwMzAwMzJfYTU1OGE3Yjk?as2=b95a84d60263b1d2c99af84368ecd4756bef77a9&k=284282c42306d7804f573e25fd9090726bef77a9&_p=Y29tLnNhbGVzZm9yY2UuY2hhdHRlcg&c=1%7CBUSINESS%7Cb2lkPTkmZGV2PVNhbGVzZm9yY2UuY29tJTJDJTIwaW5jLiZ0PXhhcGsmcz0xMDIzOTUyNTEmdm49MjUwLjAzMC4wJnZjPTI1MDAzMDAzMg&_fn=U2FsZXNmb3JjZV8yNTAuMDMwLjBfYXBrY29tYm8uY29tLnhhcGs%3D,apks/salesforce-apkcombo/salesforce_250030032_250.030.0.xapk,XAPK,102395251,f9d014efa5cccd9c696cfa8bd15e9958a2618ac7c0a62f8dc0882a33369cde49,arm64-v8a,XAPK,"{""xapk_version"":2,""package_name"":""com.salesforce.chatter"",""name"":""Salesforce"",""locales_name"":{""cs"":""Salesforce"",""da"":""Salesforce"",""de"":""Salesforce"",""el"":""Salesforce"",""es"":""Salesforce"",""fi"":""Salesforce"",""fr"":""Salesforce"",""hu"":""Salesforce"",""in"":""Salesforce"",""it"":""Salesforce"",""ja"":""Salesforce"",""ko"":""Salesforce"",""nb"":""Salesforce"",""nl"":""Salesforce"",""no"":""Salesforce"",""pl"":""Salesforce"",""pt"":""Salesforce"",""pt-BR"":""Salesforce"",""ro"":""Salesforce"",""ru"":""Salesforce"",""sv"":""Salesforce"",""th"":""Salesforce"",""tr"":""Salesforce"",""uk"":""Salesforce"",""vi"":""Salesforce"",""zh"":""Salesforce"",""zh-TW"":""Salesforce""},""version_code"":""250030032"",""version_name"":""250.030.0"",""min_sdk_version"":""29"",""target_sdk_version"":""34"",""permissions"":[""android.permission.READ_CONTACTS"",""android.permission.ACCESS_NETWORK_STATE"",""android.permission.ACCESS_WIFI_STATE"",""android.permission.AUTHENTICATE_ACCOUNTS"",""android.permission.GET_ACCOUNTS"",""android.permission.MANAGE_ACCOUNTS"",""android.permission.USE_CREDENTIALS"",""android.permission.INTERNET"",""android.permission.READ_PHONE_STATE"",""android.permission.WRITE_EXTERNAL_STORAGE"",""android.permission.READ_EXTERNAL_STORAGE"",""android.permission.POST_NOTIFICATIONS"",""android.permission.RECEIVE_BOOT_COMPLETED"",""com.google.android.c2dm.permission.RECEIVE"",""android.permission.READ_CALENDAR"",""android.permission.ACCESS_COARSE_LOCATION"",""android.permission.ACCESS_FINE_LOCATION"",""android.permission.REORDER_TASKS"",""android.permission.RECORD_AUDIO"",""android.permission.CAMERA"",""android.permission.DOWNLOAD_WITHOUT_NOTIFICATION"",""android.permission.USE_FINGERPRINT"",""android.permission.USE_BIOMETRIC"",""android.permission.VIBRATE"",""android.permission.FOREGROUND_SERVICE"",""android.permission.FOREGROUND_SERVICE_DATA_SYNC"",""android.permission.NFC"",""android.permission.WRITE_CONTACTS"",""android.permission.WAKE_LOCK"",""com.salesforce.chatter.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION""],""split_configs"":[""config.mdpi"",""config.arm64_v8a""],""total_size"":102377935,""icon"":""icon.png"",""split_apks"":[{""file"":""com.salesf",com.salesforce.chatter.apk;config.mdpi.apk;config.arm64_v8a.apk,assets/runtime-modules/sfdc-empty-chart/index.bundle.js;assets/runtime-modules/sfdc-trellis-chart/index.bundle.js;assets/runtime-modules/wave-bubbleMap-chart/index.bundle.js;assets/runtime-modules/wave-bullet-chart/index.bundle.js;assets/runtime-modules/wave-calheatmap-chart/index.bundle.js;assets/runtime-modules/wave-choropleth-chart/index.bundle.js;assets/runtime-modules/wave-combo-chart/index.bundle.js;assets/runtime-modules/wave-flatGauge-chart/index.bundle.js;assets/runtime-modules/wave-funnel-chart/index.bundle.js;assets/runtime-modules/wave-gauge-chart/index.bundle.js;assets/runtime-modules/wave-hbar-chart/index.bundle.js;assets/runtime-modules/wave-hdot-chart/index.bundle.js;assets/runtime-modules/wave-heatMap-chart/index.bundle.js;assets/runtime-modules/wave-latlngMap-chart/index.bundle.js;assets/runtime-modules/wave-line-chart/index.bundle.js;assets/runtime-modules/wave-matrix-chart/index.bundle.js;assets/runtime-modules/wave-metricsRadar-chart/index.bundle.js;assets/runtime-modules/wave-origami-chart/index.bundle.js;assets/runtime-modules/wave-parallelCoordinates-chart/index.bundle.js;assets/runtime-modules/wave-pie-chart/index.bundle.js;assets/runtime-modules/wave-polarGauge-chart/index.bundle.js;assets/runtime-modules/wave-pyramid-chart/index.bundle.js;assets/runtime-modules/wave-rating-chart/index.bundle.js;assets/runtime-modules/wave-sankey-chart/index.bundle.js;assets/runtime-modules/wave-scatter-chart/index.bundle.js;assets/runtime-modules/wave-stackhbar-chart/index.bundle.js;assets/runtime-modules/wave-stackpyramid-chart/index.bundle.js;assets/runtime-modules/wave-stackvbar-chart/index.bundle.js;assets/runtime-modules/wave-stackwaterfall-chart/index.bundle.js;assets/runtime-modules/wave-timebar-chart/index.bundle.js;assets/runtime-modules/wave-timecombo-chart/index.bundle.js;assets/runtime-modules/wave-timeline-chart/index.bundle.js;assets/runtime-modules/wave-treemap-chart/index.bundle.js;assets/runtime-modules/wave-vbar-chart/index.bundle.js;assets/runtime-modules/wave-vdot-chart/index.bundle.js;assets/runtime-modules/wave-waterfall-chart/index.bundle.js;assets/runtime-modules/wave-waveAdapter/index.bundle.js,,,,,,unknown,low,No react-native-renderer marker was found.
com.salesforce.chatter,252.010.0,252010059,APKCombo,2024-11-08,"Nov 8, 2024",https://download.pureapk.com/b/XAPK/Y29tLnNhbGVzZm9yY2UuY2hhdHRlcl8yNTIwMTAwNTlfYmYyODViODc?as2=535285f8cf530e9c42fafa73c2d538c86bef77a8&k=325e503dd2dd2cd2f10027ce4bb745c26bef77a8&_p=Y29tLnNhbGVzZm9yY2UuY2hhdHRlcg&c=1%7CBUSINESS%7Cb2lkPTkmZGV2PVNhbGVzZm9yY2UuY29tJTJDJTIwaW5jLiZ0PXhhcGsmcz0xMDc2Nzc2MDYmdm49MjUyLjAxMC4wJnZjPTI1MjAxMDA1OQ&_fn=U2FsZXNmb3JjZV8yNTIuMDEwLjBfYXBrY29tYm8uY29tLnhhcGs%3D,apks/salesforce-apkcombo/salesforce_252010059_252.010.0.xapk,XAPK,107677606,a1f53e470f3abe8ad5e593014287785bd76ade41155fdc2a2081c65f8be1cd1a,arm64-v8a,XAPK,"{""xapk_version"":2,""package_name"":""com.salesforce.chatter"",""name"":""Salesforce"",""locales_name"":{""cs"":""Salesforce"",""da"":""Salesforce"",""de"":""Salesforce"",""el"":""Salesforce"",""es"":""Salesforce"",""fi"":""Salesforce"",""fr"":""Salesforce"",""hu"":""Salesforce"",""in"":""Salesforce"",""it"":""Salesforce"",""ja"":""Salesforce"",""ko"":""Salesforce"",""nb"":""Salesforce"",""nl"":""Salesforce"",""no"":""Salesforce"",""pl"":""Salesforce"",""pt"":""Salesforce"",""pt-BR"":""Salesforce"",""ro"":""Salesforce"",""ru"":""Salesforce"",""sv"":""Salesforce"",""th"":""Salesforce"",""tr"":""Salesforce"",""uk"":""Salesforce"",""vi"":""Salesforce"",""zh"":""Salesforce"",""zh-TW"":""Salesforce""},""version_code"":""252010059"",""version_name"":""252.010.0"",""min_sdk_version"":""29"",""target_sdk_version"":""34"",""permissions"":[""android.permission.READ_CONTACTS"",""android.permission.ACCESS_NETWORK_STATE"",""android.permission.ACCESS_WIFI_STATE"",""android.permission.AUTHENTICATE_ACCOUNTS"",""android.permission.GET_ACCOUNTS"",""android.permission.MANAGE_ACCOUNTS"",""android.permission.USE_CREDENTIALS"",""android.permission.INTERNET"",""android.permission.READ_PHONE_STATE"",""android.permission.WRITE_EXTERNAL_STORAGE"",""android.permission.READ_EXTERNAL_STORAGE"",""android.permission.POST_NOTIFICATIONS"",""android.permission.RECEIVE_BOOT_COMPLETED"",""com.google.android.c2dm.permission.RECEIVE"",""android.permission.READ_CALENDAR"",""android.permission.ACCESS_COARSE_LOCATION"",""android.permission.ACCESS_FINE_LOCATION"",""android.permission.REORDER_TASKS"",""android.permission.RECORD_AUDIO"",""android.permission.CAMERA"",""android.permission.MODIFY_AUDIO_SETTINGS"",""android.permission.DOWNLOAD_WITHOUT_NOTIFICATION"",""android.permission.USE_FINGERPRINT"",""android.permission.USE_BIOMETRIC"",""android.permission.VIBRATE"",""android.permission.FOREGROUND_SERVICE"",""android.permission.FOREGROUND_SERVICE_DATA_SYNC"",""android.permission.NFC"",""android.permission.WRITE_CONTACTS"",""android.permission.WAKE_LOCK"",""com.salesforce.chatter.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION""],""split_configs"":[""config.xxhdpi"",""config.arm64_v8a""],""total_size"":107660237,""icon""",com.salesforce.chatter.apk;config.xxhdpi.apk;config.arm64_v8a.apk,assets/runtime-modules/sfdc-empty-chart/index.bundle.js;assets/runtime-modules/sfdc-trellis-chart/index.bundle.js;assets/runtime-modules/wave-bubbleMap-chart/index.bundle.js;assets/runtime-modules/wave-bullet-chart/index.bundle.js;assets/runtime-modules/wave-calheatmap-chart/index.bundle.js;assets/runtime-modules/wave-choropleth-chart/index.bundle.js;assets/runtime-modules/wave-combo-chart/index.bundle.js;assets/runtime-modules/wave-flatGauge-chart/index.bundle.js;assets/runtime-modules/wave-funnel-chart/index.bundle.js;assets/runtime-modules/wave-gauge-chart/index.bundle.js;assets/runtime-modules/wave-hbar-chart/index.bundle.js;assets/runtime-modules/wave-hdot-chart/index.bundle.js;assets/runtime-modules/wave-heatMap-chart/index.bundle.js;assets/runtime-modules/wave-latlngMap-chart/index.bundle.js;assets/runtime-modules/wave-line-chart/index.bundle.js;assets/runtime-modules/wave-matrix-chart/index.bundle.js;assets/runtime-modules/wave-metricsRadar-chart/index.bundle.js;assets/runtime-modules/wave-origami-chart/index.bundle.js;assets/runtime-modules/wave-parallelCoordinates-chart/index.bundle.js;assets/runtime-modules/wave-pie-chart/index.bundle.js;assets/runtime-modules/wave-polarGauge-chart/index.bundle.js;assets/runtime-modules/wave-pyramid-chart/index.bundle.js;assets/runtime-modules/wave-rating-chart/index.bundle.js;assets/runtime-modules/wave-sankey-chart/index.bundle.js;assets/runtime-modules/wave-scatter-chart/index.bundle.js;assets/runtime-modules/wave-stackhbar-chart/index.bundle.js;assets/runtime-modules/wave-stackpyramid-chart/index.bundle.js;assets/runtime-modules/wave-stackvbar-chart/index.bundle.js;assets/runtime-modules/wave-stackwaterfall-chart/index.bundle.js;assets/runtime-modules/wave-timebar-chart/index.bundle.js;assets/runtime-modules/wave-timecombo-chart/index.bundle.js;assets/runtime-modules/wave-timeline-chart/index.bundle.js;assets/runtime-modules/wave-treemap-chart/index.bundle.js;assets/runtime-modules/wave-vbar-chart/index.bundle.js;assets/runtime-modules/wave-vdot-chart/index.bundle.js;assets/runtime-modules/wave-waterfall-chart/index.bundle.js;assets/runtime-modules/wave-waveAdapter/index.bundle.js,,,,,,unknown,low,No react-native-renderer marker was found.
com.salesforce.chatter,254.000.0,254000055,APKCombo,2025-02-21,"Feb 21, 2025",https://download.pureapk.com/b/XAPK/Y29tLnNhbGVzZm9yY2UuY2hhdHRlcl8yNTQwMDAwNTVfZGE0ZTVmNTU?as2=535285f8cf530e9c42fafa73c2d538c86bef77a8&k=624ca2d82e94e9d14e22177a6d7008006bef77a8&_p=Y29tLnNhbGVzZm9yY2UuY2hhdHRlcg&c=1%7CBUSINESS%7Cb2lkPTkmZGV2PVNhbGVzZm9yY2UuY29tJTJDJTIwaW5jLiZ0PXhhcGsmcz0xMDMzNjY0MzAmdm49MjU0LjAwMC4wJnZjPTI1NDAwMDA1NQ&_fn=U2FsZXNmb3JjZV8yNTQuMDAwLjBfYXBrY29tYm8uY29tLnhhcGs%3D,apks/salesforce-apkcombo/salesforce_254000055_254.000.0.xapk,XAPK,103366430,bed251ca88482b6d3c17d6dc78d5ff0391d982ad28e01b8927b9ef9a5ea8b5cb,armeabi-v7a,XAPK,"{""xapk_version"":2,""package_name"":""com.salesforce.chatter"",""name"":""Salesforce"",""locales_name"":{""cs"":""Salesforce"",""da"":""Salesforce"",""de"":""Salesforce"",""el"":""Salesforce"",""es"":""Salesforce"",""fi"":""Salesforce"",""fr"":""Salesforce"",""hu"":""Salesforce"",""in"":""Salesforce"",""it"":""Salesforce"",""ja"":""Salesforce"",""ko"":""Salesforce"",""nb"":""Salesforce"",""nl"":""Salesforce"",""no"":""Salesforce"",""pl"":""Salesforce"",""pt"":""Salesforce"",""pt-BR"":""Salesforce"",""ro"":""Salesforce"",""ru"":""Salesforce"",""sv"":""Salesforce"",""th"":""Salesforce"",""tr"":""Salesforce"",""uk"":""Salesforce"",""vi"":""Salesforce"",""zh"":""Salesforce"",""zh-TW"":""Salesforce""},""version_code"":""254000055"",""version_name"":""254.000.0"",""min_sdk_version"":""29"",""target_sdk_version"":""34"",""permissions"":[""android.permission.READ_CONTACTS"",""android.permission.ACCESS_NETWORK_STATE"",""android.permission.ACCESS_WIFI_STATE"",""android.permission.AUTHENTICATE_ACCOUNTS"",""android.permission.GET_ACCOUNTS"",""android.permission.MANAGE_ACCOUNTS"",""android.permission.USE_CREDENTIALS"",""android.permission.INTERNET"",""android.permission.READ_PHONE_STATE"",""android.permission.WRITE_EXTERNAL_STORAGE"",""android.permission.READ_EXTERNAL_STORAGE"",""android.permission.POST_NOTIFICATIONS"",""android.permission.RECEIVE_BOOT_COMPLETED"",""com.google.android.c2dm.permission.RECEIVE"",""android.permission.READ_CALENDAR"",""android.permission.ACCESS_COARSE_LOCATION"",""android.permission.ACCESS_FINE_LOCATION"",""android.permission.REORDER_TASKS"",""android.permission.RECORD_AUDIO"",""android.permission.CAMERA"",""android.permission.MODIFY_AUDIO_SETTINGS"",""android.permission.DOWNLOAD_WITHOUT_NOTIFICATION"",""android.permission.USE_FINGERPRINT"",""android.permission.USE_BIOMETRIC"",""android.permission.VIBRATE"",""android.permission.FOREGROUND_SERVICE"",""android.permission.FOREGROUND_SERVICE_DATA_SYNC"",""android.permission.NFC"",""android.permission.WRITE_CONTACTS"",""android.permission.WAKE_LOCK"",""com.salesforce.chatter.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION""],""split_configs"":[""config.mdpi"",""config.armeabi_v7a""],""total_size"":103363661,""icon""",com.salesforce.chatter.apk;config.mdpi.apk;config.armeabi_v7a.apk,assets/EclairNG/runtime-modules/sfdc-empty-chart/index.bundle.js;assets/EclairNG/runtime-modules/sfdc-trellis-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-bubbleMap-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-bullet-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-calheatmap-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-choropleth-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-combo-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-flatGauge-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-funnel-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-gauge-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-hbar-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-hdot-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-heatMap-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-latlngMap-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-line-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-matrix-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-metricsRadar-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-origami-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-parallelCoordinates-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-pie-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-polarGauge-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-pyramid-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-rating-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-sankey-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-scatter-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-stackhbar-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-stackpyramid-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-stackvbar-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-stackwaterfall-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-timebar-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-timecombo-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-timeline-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-treemap-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-vbar-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-vdot-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-waterfall-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-waveAdapter/index.bundle.js,,,,,,unknown,low,No react-native-renderer marker was found.
com.salesforce.chatter,254.030.0,254030031,APKCombo,2025-04-14,"Apr 14, 2025",https://download.pureapk.com/b/XAPK/Y29tLnNhbGVzZm9yY2UuY2hhdHRlcl8yNTQwMzAwMzFfOTQxMzg2NQ?as2=535285f8cf530e9c42fafa73c2d538c86bef77a8&k=108477e1507e61094d7803d623f07f196bef77a8&_p=Y29tLnNhbGVzZm9yY2UuY2hhdHRlcg&c=1%7CBUSINESS%7Cb2lkPTkmZGV2PVNhbGVzZm9yY2UuY29tJTJDJTIwaW5jLiZ0PXhhcGsmcz0xMDk5OTA3NjQmdm49MjU0LjAzMC4wJnZjPTI1NDAzMDAzMQ&_fn=U2FsZXNmb3JjZV8yNTQuMDMwLjBfYXBrY29tYm8uY29tLnhhcGs%3D,apks/salesforce-apkcombo/salesforce_254030031_254.030.0.xapk,XAPK,109990764,dfa8a5b4938bafd9d6a9f2933d841342393fdadaa39502ddf9c86a9b0ccb3a18,arm64-v8a,XAPK,"{""xapk_version"":2,""package_name"":""com.salesforce.chatter"",""name"":""Salesforce"",""locales_name"":{""cs"":""Salesforce"",""da"":""Salesforce"",""de"":""Salesforce"",""el"":""Salesforce"",""es"":""Salesforce"",""fi"":""Salesforce"",""fr"":""Salesforce"",""hu"":""Salesforce"",""in"":""Salesforce"",""it"":""Salesforce"",""ja"":""Salesforce"",""ko"":""Salesforce"",""nb"":""Salesforce"",""nl"":""Salesforce"",""no"":""Salesforce"",""pl"":""Salesforce"",""pt"":""Salesforce"",""pt-BR"":""Salesforce"",""ro"":""Salesforce"",""ru"":""Salesforce"",""sv"":""Salesforce"",""th"":""Salesforce"",""tr"":""Salesforce"",""uk"":""Salesforce"",""vi"":""Salesforce"",""zh"":""Salesforce"",""zh-TW"":""Salesforce""},""version_code"":""254030031"",""version_name"":""254.030.0"",""min_sdk_version"":""30"",""target_sdk_version"":""35"",""permissions"":[""android.permission.READ_CONTACTS"",""android.permission.ACCESS_NETWORK_STATE"",""android.permission.ACCESS_WIFI_STATE"",""android.permission.AUTHENTICATE_ACCOUNTS"",""android.permission.GET_ACCOUNTS"",""android.permission.MANAGE_ACCOUNTS"",""android.permission.USE_CREDENTIALS"",""android.permission.INTERNET"",""android.permission.READ_PHONE_STATE"",""android.permission.WRITE_EXTERNAL_STORAGE"",""android.permission.READ_EXTERNAL_STORAGE"",""android.permission.POST_NOTIFICATIONS"",""android.permission.RECEIVE_BOOT_COMPLETED"",""com.google.android.c2dm.permission.RECEIVE"",""android.permission.READ_CALENDAR"",""android.permission.ACCESS_COARSE_LOCATION"",""android.permission.ACCESS_FINE_LOCATION"",""android.permission.REORDER_TASKS"",""android.permission.RECORD_AUDIO"",""android.permission.CAMERA"",""android.permission.MODIFY_AUDIO_SETTINGS"",""android.permission.DOWNLOAD_WITHOUT_NOTIFICATION"",""android.permission.USE_FINGERPRINT"",""android.permission.USE_BIOMETRIC"",""android.permission.VIBRATE"",""android.permission.FOREGROUND_SERVICE"",""android.permission.FOREGROUND_SERVICE_DATA_SYNC"",""android.permission.NFC"",""android.permission.WRITE_CONTACTS"",""android.permission.WAKE_LOCK"",""com.salesforce.chatter.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION""],""split_configs"":[""config.mdpi"",""config.arm64_v8a""],""total_size"":109988005,""icon"":""",com.salesforce.chatter.apk;config.mdpi.apk;config.arm64_v8a.apk,assets/EclairNG/runtime-modules/sfdc-empty-chart/index.bundle.js;assets/EclairNG/runtime-modules/sfdc-trellis-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-bubbleMap-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-bullet-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-calheatmap-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-choropleth-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-combo-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-flatGauge-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-funnel-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-gauge-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-hbar-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-hdot-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-heatMap-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-latlngMap-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-line-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-matrix-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-metricsRadar-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-origami-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-parallelCoordinates-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-pie-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-polarGauge-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-pyramid-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-rating-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-sankey-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-scatter-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-stackhbar-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-stackpyramid-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-stackvbar-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-stackwaterfall-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-timebar-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-timecombo-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-timeline-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-treemap-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-vbar-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-vdot-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-waterfall-chart/index.bundle.js;assets/EclairNG/runtime-modules/wave-waveAdapter/index.bundle.js,,,,,,unknown,low,No react-native-renderer marker was found.
