rn_guess,react_renderer,confidence,start_app_version,start_app_build,start_external_version_id,start_build_timestamp,end_app_version,end_app_build,end_external_version_id,end_build_timestamp,build_count
unknown,,low,289.0,489338310,855897532,2023-06-27T23:32:54,431.0.0,979167741,885819877,2026-05-25T02:25:36,12
