rn_guess,react_renderer,confidence,start_app_version,start_app_build,start_external_version_id,start_build_timestamp,end_app_version,end_app_build,end_external_version_id,end_build_timestamp,build_count
0.60.x,,medium,1416/1.0.0.2026015002,2026015023,2026015023,2026-01-21,1416/1.0.0.2026082702,2026082725,2026082725,2026-05-11,10
