android_package,manifest_package,version_name,manifest_version_name,version_code,manifest_version_code,source,source_order,source_publish_date,source_publish_date_raw,download_url,package,package_file_type,package_size,package_sha256,supported_abis,split_metadata,manifest_metadata,apk_entries,js_bundle_paths,hermes_markers,react_native_libraries,native_symbol_markers,react_renderer,hbc_version,rn_guess,confidence,evidence_notes
xyz.blueskyweb.app,xyz.blueskyweb.app,1.114.0,1.121.0,795,980,APKPure,9,2026-01-15,"Jan 15, 2026",https://apkpure.net/bluesky/xyz.blueskyweb.app/download/1.114.0,apks/bluesky/bluesky_795_1.114.0.xapk,XAPK,153653460,06ae1cf1d9be13050b339d1ec0deb963f7a4fb939a95d04816b57c08de69f01f,arm64-v8a,XAPK,"{""aapt_badging"": {""min_sdk_version"": ""24"", ""package_name"": ""xyz.blueskyweb.app"", ""target_sdk_version"": ""35"", ""version_code"": ""980"", ""version_name"": ""1.121.0""}, ""archive_type"": ""XAPK"", ""xapk_manifest"": {""icon"": ""icon.png"", ""min_sdk_version"": ""24"", ""name"": ""Bluesky"", ""package_name"": ""xyz.blueskyweb.app"", ""permissions"": [""android.permission.ACCESS_COARSE_LOCATION"", ""android.permission.ACCESS_FINE_LOCATION"", ""android.permission.CAMERA"", ""android.permission.INTERNET"", ""android.permission.READ_CONTACTS"", ""android.permission.READ_EXTERNAL_STORAGE"", ""android.permission.READ_MEDIA_AUDIO"", ""android.permission.READ_MEDIA_IMAGES"", ""android.permission.READ_MEDIA_VIDEO"", ""android.permission.READ_MEDIA_VISUAL_USER_SELECTED"", ""android.permission.RECORD_AUDIO"", ""android.permission.SYSTEM_ALERT_WINDOW"", ""android.permission.VIBRATE"", ""android.permission.WRITE_CONTACTS"", ""android.permission.WRITE_EXTERNAL_STORAGE"", ""android.permission.ACCESS_NETWORK_STATE"", ""android.permission.FOREGROUND_SERVICE"", ""android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK"", ""android.permission.RECEIVE_BOOT_COMPLETED"", ""android.permission.POST_NOTIFICATIONS"", ""android.permission.READ_PHONE_STATE"", ""android.permission.WAKE_LOCK"", ""com.google.android.c2dm.permission.RECEIVE"", ""xyz.blueskyweb.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION"", ""com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE"", ""com.sec.android.provider.badge.permission.READ"", ""com.sec.android.provider.badge.permission.WRITE"", ""com.htc.launcher.permission.READ_SETTINGS"", ""com.htc.launcher.permission.UPDATE_SHORTCUT"", ""com.sonyericsson.home.permission.BROADCAST_BADGE"", ""com.sonymobile.home.permission.PROVIDER_INSERT_BADGE"", ""com.anddoes.launcher.permission.UPDATE_COUNT"", ""com.majeur.launcher.permission.UPDATE_BADGE"", ""com.huawei.android.launcher.permission.CHANGE_BADGE"", ""com.huawei.android.launcher.permission.READ_SETTINGS"", ""com.huawei.android.launcher.permission.WRITE_SETTINGS"", ""android.permission.READ_APP_BADGE"", ""com.oppo.launcher.permission.READ_SETTINGS"", ""com.oppo.launcher.permission.WRITE_SETTINGS"", ""me.everything.badger.permission.BADGE_COUNT_READ"", ""me.everything.badger.permission.BADGE_COUNT_WRITE""], ""split_apks"": [{""file"": ""xyz.blueskyweb.app.apk"", ""id"": ""base""}, {""file"": ""config.arm64_v8a.apk"", ""id"": ""config.arm64_v8a""}, {""file"": ""config.en.apk"", ""id"": ""config.en""}, {""file"": ""config.xxhdpi.apk"", ""id"": ""config.xxhdpi""}], ""split_configs"": [""config.arm64_v8a"", ""config.en"", ""config.xxhdpi""], ""target_sdk_version"": ""35"", ""total_size"": 153650429, ""version_code"": ""980"", ""version_name"": ""1.121.0"", ""xapk_version"": 2}}",xyz.blueskyweb.app.apk;config.arm64_v8a.apk;config.en.apk;config.xxhdpi.apk,assets/index.android.bundle,,libhermes.so;libhermestooling.so;libjsi.so;libreactnative.so;libreactnativemmkv.so,,19.1.0,present,0.82.x or newer,low,"ReactNativeVersion export is present, but renderer is 19.1.0. Android native/package metadata lists React Native-related libraries: libhermes.so, libhermestooling.so, libjsi.so, libreactnative.so, libreactnativemmkv.so"
xyz.blueskyweb.app,xyz.blueskyweb.app,1.115.0,1.121.0,796,980,APKPure,8,2026-01-23,"Jan 23, 2026",https://apkpure.net/bluesky/xyz.blueskyweb.app/download/1.115.0,apks/bluesky/bluesky_796_1.115.0.xapk,XAPK,153653460,06ae1cf1d9be13050b339d1ec0deb963f7a4fb939a95d04816b57c08de69f01f,arm64-v8a,XAPK,"{""aapt_badging"": {""min_sdk_version"": ""24"", ""package_name"": ""xyz.blueskyweb.app"", ""target_sdk_version"": ""35"", ""version_code"": ""980"", ""version_name"": ""1.121.0""}, ""archive_type"": ""XAPK"", ""xapk_manifest"": {""icon"": ""icon.png"", ""min_sdk_version"": ""24"", ""name"": ""Bluesky"", ""package_name"": ""xyz.blueskyweb.app"", ""permissions"": [""android.permission.ACCESS_COARSE_LOCATION"", ""android.permission.ACCESS_FINE_LOCATION"", ""android.permission.CAMERA"", ""android.permission.INTERNET"", ""android.permission.READ_CONTACTS"", ""android.permission.READ_EXTERNAL_STORAGE"", ""android.permission.READ_MEDIA_AUDIO"", ""android.permission.READ_MEDIA_IMAGES"", ""android.permission.READ_MEDIA_VIDEO"", ""android.permission.READ_MEDIA_VISUAL_USER_SELECTED"", ""android.permission.RECORD_AUDIO"", ""android.permission.SYSTEM_ALERT_WINDOW"", ""android.permission.VIBRATE"", ""android.permission.WRITE_CONTACTS"", ""android.permission.WRITE_EXTERNAL_STORAGE"", ""android.permission.ACCESS_NETWORK_STATE"", ""android.permission.FOREGROUND_SERVICE"", ""android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK"", ""android.permission.RECEIVE_BOOT_COMPLETED"", ""android.permission.POST_NOTIFICATIONS"", ""android.permission.READ_PHONE_STATE"", ""android.permission.WAKE_LOCK"", ""com.google.android.c2dm.permission.RECEIVE"", ""xyz.blueskyweb.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION"", ""com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE"", ""com.sec.android.provider.badge.permission.READ"", ""com.sec.android.provider.badge.permission.WRITE"", ""com.htc.launcher.permission.READ_SETTINGS"", ""com.htc.launcher.permission.UPDATE_SHORTCUT"", ""com.sonyericsson.home.permission.BROADCAST_BADGE"", ""com.sonymobile.home.permission.PROVIDER_INSERT_BADGE"", ""com.anddoes.launcher.permission.UPDATE_COUNT"", ""com.majeur.launcher.permission.UPDATE_BADGE"", ""com.huawei.android.launcher.permission.CHANGE_BADGE"", ""com.huawei.android.launcher.permission.READ_SETTINGS"", ""com.huawei.android.launcher.permission.WRITE_SETTINGS"", ""android.permission.READ_APP_BADGE"", ""com.oppo.launcher.permission.READ_SETTINGS"", ""com.oppo.launcher.permission.WRITE_SETTINGS"", ""me.everything.badger.permission.BADGE_COUNT_READ"", ""me.everything.badger.permission.BADGE_COUNT_WRITE""], ""split_apks"": [{""file"": ""xyz.blueskyweb.app.apk"", ""id"": ""base""}, {""file"": ""config.arm64_v8a.apk"", ""id"": ""config.arm64_v8a""}, {""file"": ""config.en.apk"", ""id"": ""config.en""}, {""file"": ""config.xxhdpi.apk"", ""id"": ""config.xxhdpi""}], ""split_configs"": [""config.arm64_v8a"", ""config.en"", ""config.xxhdpi""], ""target_sdk_version"": ""35"", ""total_size"": 153650429, ""version_code"": ""980"", ""version_name"": ""1.121.0"", ""xapk_version"": 2}}",xyz.blueskyweb.app.apk;config.arm64_v8a.apk;config.en.apk;config.xxhdpi.apk,assets/index.android.bundle,,libhermes.so;libhermestooling.so;libjsi.so;libreactnative.so;libreactnativemmkv.so,,19.1.0,present,0.82.x or newer,low,"ReactNativeVersion export is present, but renderer is 19.1.0. Android native/package metadata lists React Native-related libraries: libhermes.so, libhermestooling.so, libjsi.so, libreactnative.so, libreactnativemmkv.so"
xyz.blueskyweb.app,xyz.blueskyweb.app,1.116.0,1.121.0,811,980,APKPure,7,2026-02-09,"Feb 9, 2026",https://apkpure.net/bluesky/xyz.blueskyweb.app/download/1.116.0,apks/bluesky/bluesky_811_1.116.0.xapk,XAPK,153653460,06ae1cf1d9be13050b339d1ec0deb963f7a4fb939a95d04816b57c08de69f01f,arm64-v8a,XAPK,"{""aapt_badging"": {""min_sdk_version"": ""24"", ""package_name"": ""xyz.blueskyweb.app"", ""target_sdk_version"": ""35"", ""version_code"": ""980"", ""version_name"": ""1.121.0""}, ""archive_type"": ""XAPK"", ""xapk_manifest"": {""icon"": ""icon.png"", ""min_sdk_version"": ""24"", ""name"": ""Bluesky"", ""package_name"": ""xyz.blueskyweb.app"", ""permissions"": [""android.permission.ACCESS_COARSE_LOCATION"", ""android.permission.ACCESS_FINE_LOCATION"", ""android.permission.CAMERA"", ""android.permission.INTERNET"", ""android.permission.READ_CONTACTS"", ""android.permission.READ_EXTERNAL_STORAGE"", ""android.permission.READ_MEDIA_AUDIO"", ""android.permission.READ_MEDIA_IMAGES"", ""android.permission.READ_MEDIA_VIDEO"", ""android.permission.READ_MEDIA_VISUAL_USER_SELECTED"", ""android.permission.RECORD_AUDIO"", ""android.permission.SYSTEM_ALERT_WINDOW"", ""android.permission.VIBRATE"", ""android.permission.WRITE_CONTACTS"", ""android.permission.WRITE_EXTERNAL_STORAGE"", ""android.permission.ACCESS_NETWORK_STATE"", ""android.permission.FOREGROUND_SERVICE"", ""android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK"", ""android.permission.RECEIVE_BOOT_COMPLETED"", ""android.permission.POST_NOTIFICATIONS"", ""android.permission.READ_PHONE_STATE"", ""android.permission.WAKE_LOCK"", ""com.google.android.c2dm.permission.RECEIVE"", ""xyz.blueskyweb.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION"", ""com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE"", ""com.sec.android.provider.badge.permission.READ"", ""com.sec.android.provider.badge.permission.WRITE"", ""com.htc.launcher.permission.READ_SETTINGS"", ""com.htc.launcher.permission.UPDATE_SHORTCUT"", ""com.sonyericsson.home.permission.BROADCAST_BADGE"", ""com.sonymobile.home.permission.PROVIDER_INSERT_BADGE"", ""com.anddoes.launcher.permission.UPDATE_COUNT"", ""com.majeur.launcher.permission.UPDATE_BADGE"", ""com.huawei.android.launcher.permission.CHANGE_BADGE"", ""com.huawei.android.launcher.permission.READ_SETTINGS"", ""com.huawei.android.launcher.permission.WRITE_SETTINGS"", ""android.permission.READ_APP_BADGE"", ""com.oppo.launcher.permission.READ_SETTINGS"", ""com.oppo.launcher.permission.WRITE_SETTINGS"", ""me.everything.badger.permission.BADGE_COUNT_READ"", ""me.everything.badger.permission.BADGE_COUNT_WRITE""], ""split_apks"": [{""file"": ""xyz.blueskyweb.app.apk"", ""id"": ""base""}, {""file"": ""config.arm64_v8a.apk"", ""id"": ""config.arm64_v8a""}, {""file"": ""config.en.apk"", ""id"": ""config.en""}, {""file"": ""config.xxhdpi.apk"", ""id"": ""config.xxhdpi""}], ""split_configs"": [""config.arm64_v8a"", ""config.en"", ""config.xxhdpi""], ""target_sdk_version"": ""35"", ""total_size"": 153650429, ""version_code"": ""980"", ""version_name"": ""1.121.0"", ""xapk_version"": 2}}",xyz.blueskyweb.app.apk;config.arm64_v8a.apk;config.en.apk;config.xxhdpi.apk,assets/index.android.bundle,,libhermes.so;libhermestooling.so;libjsi.so;libreactnative.so;libreactnativemmkv.so,,19.1.0,present,0.82.x or newer,low,"ReactNativeVersion export is present, but renderer is 19.1.0. Android native/package metadata lists React Native-related libraries: libhermes.so, libhermestooling.so, libjsi.so, libreactnative.so, libreactnativemmkv.so"
xyz.blueskyweb.app,xyz.blueskyweb.app,1.117.0,1.121.0,825,980,APKPure,6,2026-02-23,"Feb 23, 2026",https://apkpure.net/bluesky/xyz.blueskyweb.app/download/1.117.0,apks/bluesky/bluesky_825_1.117.0.xapk,XAPK,153653460,06ae1cf1d9be13050b339d1ec0deb963f7a4fb939a95d04816b57c08de69f01f,arm64-v8a,XAPK,"{""aapt_badging"": {""min_sdk_version"": ""24"", ""package_name"": ""xyz.blueskyweb.app"", ""target_sdk_version"": ""35"", ""version_code"": ""980"", ""version_name"": ""1.121.0""}, ""archive_type"": ""XAPK"", ""xapk_manifest"": {""icon"": ""icon.png"", ""min_sdk_version"": ""24"", ""name"": ""Bluesky"", ""package_name"": ""xyz.blueskyweb.app"", ""permissions"": [""android.permission.ACCESS_COARSE_LOCATION"", ""android.permission.ACCESS_FINE_LOCATION"", ""android.permission.CAMERA"", ""android.permission.INTERNET"", ""android.permission.READ_CONTACTS"", ""android.permission.READ_EXTERNAL_STORAGE"", ""android.permission.READ_MEDIA_AUDIO"", ""android.permission.READ_MEDIA_IMAGES"", ""android.permission.READ_MEDIA_VIDEO"", ""android.permission.READ_MEDIA_VISUAL_USER_SELECTED"", ""android.permission.RECORD_AUDIO"", ""android.permission.SYSTEM_ALERT_WINDOW"", ""android.permission.VIBRATE"", ""android.permission.WRITE_CONTACTS"", ""android.permission.WRITE_EXTERNAL_STORAGE"", ""android.permission.ACCESS_NETWORK_STATE"", ""android.permission.FOREGROUND_SERVICE"", ""android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK"", ""android.permission.RECEIVE_BOOT_COMPLETED"", ""android.permission.POST_NOTIFICATIONS"", ""android.permission.READ_PHONE_STATE"", ""android.permission.WAKE_LOCK"", ""com.google.android.c2dm.permission.RECEIVE"", ""xyz.blueskyweb.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION"", ""com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE"", ""com.sec.android.provider.badge.permission.READ"", ""com.sec.android.provider.badge.permission.WRITE"", ""com.htc.launcher.permission.READ_SETTINGS"", ""com.htc.launcher.permission.UPDATE_SHORTCUT"", ""com.sonyericsson.home.permission.BROADCAST_BADGE"", ""com.sonymobile.home.permission.PROVIDER_INSERT_BADGE"", ""com.anddoes.launcher.permission.UPDATE_COUNT"", ""com.majeur.launcher.permission.UPDATE_BADGE"", ""com.huawei.android.launcher.permission.CHANGE_BADGE"", ""com.huawei.android.launcher.permission.READ_SETTINGS"", ""com.huawei.android.launcher.permission.WRITE_SETTINGS"", ""android.permission.READ_APP_BADGE"", ""com.oppo.launcher.permission.READ_SETTINGS"", ""com.oppo.launcher.permission.WRITE_SETTINGS"", ""me.everything.badger.permission.BADGE_COUNT_READ"", ""me.everything.badger.permission.BADGE_COUNT_WRITE""], ""split_apks"": [{""file"": ""xyz.blueskyweb.app.apk"", ""id"": ""base""}, {""file"": ""config.arm64_v8a.apk"", ""id"": ""config.arm64_v8a""}, {""file"": ""config.en.apk"", ""id"": ""config.en""}, {""file"": ""config.xxhdpi.apk"", ""id"": ""config.xxhdpi""}], ""split_configs"": [""config.arm64_v8a"", ""config.en"", ""config.xxhdpi""], ""target_sdk_version"": ""35"", ""total_size"": 153650429, ""version_code"": ""980"", ""version_name"": ""1.121.0"", ""xapk_version"": 2}}",xyz.blueskyweb.app.apk;config.arm64_v8a.apk;config.en.apk;config.xxhdpi.apk,assets/index.android.bundle,,libhermes.so;libhermestooling.so;libjsi.so;libreactnative.so;libreactnativemmkv.so,,19.1.0,present,0.82.x or newer,low,"ReactNativeVersion export is present, but renderer is 19.1.0. Android native/package metadata lists React Native-related libraries: libhermes.so, libhermestooling.so, libjsi.so, libreactnative.so, libreactnativemmkv.so"
xyz.blueskyweb.app,xyz.blueskyweb.app,1.118.0,1.121.0,851,980,APKPure,5,2026-03-05,"Mar 5, 2026",https://apkpure.net/bluesky/xyz.blueskyweb.app/download/1.118.0,apks/bluesky/bluesky_851_1.118.0.xapk,XAPK,153653460,06ae1cf1d9be13050b339d1ec0deb963f7a4fb939a95d04816b57c08de69f01f,arm64-v8a,XAPK,"{""aapt_badging"": {""min_sdk_version"": ""24"", ""package_name"": ""xyz.blueskyweb.app"", ""target_sdk_version"": ""35"", ""version_code"": ""980"", ""version_name"": ""1.121.0""}, ""archive_type"": ""XAPK"", ""xapk_manifest"": {""icon"": ""icon.png"", ""min_sdk_version"": ""24"", ""name"": ""Bluesky"", ""package_name"": ""xyz.blueskyweb.app"", ""permissions"": [""android.permission.ACCESS_COARSE_LOCATION"", ""android.permission.ACCESS_FINE_LOCATION"", ""android.permission.CAMERA"", ""android.permission.INTERNET"", ""android.permission.READ_CONTACTS"", ""android.permission.READ_EXTERNAL_STORAGE"", ""android.permission.READ_MEDIA_AUDIO"", ""android.permission.READ_MEDIA_IMAGES"", ""android.permission.READ_MEDIA_VIDEO"", ""android.permission.READ_MEDIA_VISUAL_USER_SELECTED"", ""android.permission.RECORD_AUDIO"", ""android.permission.SYSTEM_ALERT_WINDOW"", ""android.permission.VIBRATE"", ""android.permission.WRITE_CONTACTS"", ""android.permission.WRITE_EXTERNAL_STORAGE"", ""android.permission.ACCESS_NETWORK_STATE"", ""android.permission.FOREGROUND_SERVICE"", ""android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK"", ""android.permission.RECEIVE_BOOT_COMPLETED"", ""android.permission.POST_NOTIFICATIONS"", ""android.permission.READ_PHONE_STATE"", ""android.permission.WAKE_LOCK"", ""com.google.android.c2dm.permission.RECEIVE"", ""xyz.blueskyweb.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION"", ""com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE"", ""com.sec.android.provider.badge.permission.READ"", ""com.sec.android.provider.badge.permission.WRITE"", ""com.htc.launcher.permission.READ_SETTINGS"", ""com.htc.launcher.permission.UPDATE_SHORTCUT"", ""com.sonyericsson.home.permission.BROADCAST_BADGE"", ""com.sonymobile.home.permission.PROVIDER_INSERT_BADGE"", ""com.anddoes.launcher.permission.UPDATE_COUNT"", ""com.majeur.launcher.permission.UPDATE_BADGE"", ""com.huawei.android.launcher.permission.CHANGE_BADGE"", ""com.huawei.android.launcher.permission.READ_SETTINGS"", ""com.huawei.android.launcher.permission.WRITE_SETTINGS"", ""android.permission.READ_APP_BADGE"", ""com.oppo.launcher.permission.READ_SETTINGS"", ""com.oppo.launcher.permission.WRITE_SETTINGS"", ""me.everything.badger.permission.BADGE_COUNT_READ"", ""me.everything.badger.permission.BADGE_COUNT_WRITE""], ""split_apks"": [{""file"": ""xyz.blueskyweb.app.apk"", ""id"": ""base""}, {""file"": ""config.arm64_v8a.apk"", ""id"": ""config.arm64_v8a""}, {""file"": ""config.en.apk"", ""id"": ""config.en""}, {""file"": ""config.xxhdpi.apk"", ""id"": ""config.xxhdpi""}], ""split_configs"": [""config.arm64_v8a"", ""config.en"", ""config.xxhdpi""], ""target_sdk_version"": ""35"", ""total_size"": 153650429, ""version_code"": ""980"", ""version_name"": ""1.121.0"", ""xapk_version"": 2}}",xyz.blueskyweb.app.apk;config.arm64_v8a.apk;config.en.apk;config.xxhdpi.apk,assets/index.android.bundle,,libhermes.so;libhermestooling.so;libjsi.so;libreactnative.so;libreactnativemmkv.so,,19.1.0,present,0.82.x or newer,low,"ReactNativeVersion export is present, but renderer is 19.1.0. Android native/package metadata lists React Native-related libraries: libhermes.so, libhermestooling.so, libjsi.so, libreactnative.so, libreactnativemmkv.so"
xyz.blueskyweb.app,xyz.blueskyweb.app,1.118.1,1.121.0,857,980,APKPure,4,2026-03-06,"Mar 6, 2026",https://apkpure.net/bluesky/xyz.blueskyweb.app/download/1.118.1,apks/bluesky/bluesky_857_1.118.1.xapk,XAPK,153653460,06ae1cf1d9be13050b339d1ec0deb963f7a4fb939a95d04816b57c08de69f01f,arm64-v8a,XAPK,"{""aapt_badging"": {""min_sdk_version"": ""24"", ""package_name"": ""xyz.blueskyweb.app"", ""target_sdk_version"": ""35"", ""version_code"": ""980"", ""version_name"": ""1.121.0""}, ""archive_type"": ""XAPK"", ""xapk_manifest"": {""icon"": ""icon.png"", ""min_sdk_version"": ""24"", ""name"": ""Bluesky"", ""package_name"": ""xyz.blueskyweb.app"", ""permissions"": [""android.permission.ACCESS_COARSE_LOCATION"", ""android.permission.ACCESS_FINE_LOCATION"", ""android.permission.CAMERA"", ""android.permission.INTERNET"", ""android.permission.READ_CONTACTS"", ""android.permission.READ_EXTERNAL_STORAGE"", ""android.permission.READ_MEDIA_AUDIO"", ""android.permission.READ_MEDIA_IMAGES"", ""android.permission.READ_MEDIA_VIDEO"", ""android.permission.READ_MEDIA_VISUAL_USER_SELECTED"", ""android.permission.RECORD_AUDIO"", ""android.permission.SYSTEM_ALERT_WINDOW"", ""android.permission.VIBRATE"", ""android.permission.WRITE_CONTACTS"", ""android.permission.WRITE_EXTERNAL_STORAGE"", ""android.permission.ACCESS_NETWORK_STATE"", ""android.permission.FOREGROUND_SERVICE"", ""android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK"", ""android.permission.RECEIVE_BOOT_COMPLETED"", ""android.permission.POST_NOTIFICATIONS"", ""android.permission.READ_PHONE_STATE"", ""android.permission.WAKE_LOCK"", ""com.google.android.c2dm.permission.RECEIVE"", ""xyz.blueskyweb.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION"", ""com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE"", ""com.sec.android.provider.badge.permission.READ"", ""com.sec.android.provider.badge.permission.WRITE"", ""com.htc.launcher.permission.READ_SETTINGS"", ""com.htc.launcher.permission.UPDATE_SHORTCUT"", ""com.sonyericsson.home.permission.BROADCAST_BADGE"", ""com.sonymobile.home.permission.PROVIDER_INSERT_BADGE"", ""com.anddoes.launcher.permission.UPDATE_COUNT"", ""com.majeur.launcher.permission.UPDATE_BADGE"", ""com.huawei.android.launcher.permission.CHANGE_BADGE"", ""com.huawei.android.launcher.permission.READ_SETTINGS"", ""com.huawei.android.launcher.permission.WRITE_SETTINGS"", ""android.permission.READ_APP_BADGE"", ""com.oppo.launcher.permission.READ_SETTINGS"", ""com.oppo.launcher.permission.WRITE_SETTINGS"", ""me.everything.badger.permission.BADGE_COUNT_READ"", ""me.everything.badger.permission.BADGE_COUNT_WRITE""], ""split_apks"": [{""file"": ""xyz.blueskyweb.app.apk"", ""id"": ""base""}, {""file"": ""config.arm64_v8a.apk"", ""id"": ""config.arm64_v8a""}, {""file"": ""config.en.apk"", ""id"": ""config.en""}, {""file"": ""config.xxhdpi.apk"", ""id"": ""config.xxhdpi""}], ""split_configs"": [""config.arm64_v8a"", ""config.en"", ""config.xxhdpi""], ""target_sdk_version"": ""35"", ""total_size"": 153650429, ""version_code"": ""980"", ""version_name"": ""1.121.0"", ""xapk_version"": 2}}",xyz.blueskyweb.app.apk;config.arm64_v8a.apk;config.en.apk;config.xxhdpi.apk,assets/index.android.bundle,,libhermes.so;libhermestooling.so;libjsi.so;libreactnative.so;libreactnativemmkv.so,,19.1.0,present,0.82.x or newer,low,"ReactNativeVersion export is present, but renderer is 19.1.0. Android native/package metadata lists React Native-related libraries: libhermes.so, libhermestooling.so, libjsi.so, libreactnative.so, libreactnativemmkv.so"
xyz.blueskyweb.app,xyz.blueskyweb.app,1.119.0,1.121.0,887,980,APKPure,3,2026-03-19,"Mar 19, 2026",https://apkpure.net/bluesky/xyz.blueskyweb.app/download/1.119.0,apks/bluesky/bluesky_887_1.119.0.xapk,XAPK,153653460,06ae1cf1d9be13050b339d1ec0deb963f7a4fb939a95d04816b57c08de69f01f,arm64-v8a,XAPK,"{""aapt_badging"": {""min_sdk_version"": ""24"", ""package_name"": ""xyz.blueskyweb.app"", ""target_sdk_version"": ""35"", ""version_code"": ""980"", ""version_name"": ""1.121.0""}, ""archive_type"": ""XAPK"", ""xapk_manifest"": {""icon"": ""icon.png"", ""min_sdk_version"": ""24"", ""name"": ""Bluesky"", ""package_name"": ""xyz.blueskyweb.app"", ""permissions"": [""android.permission.ACCESS_COARSE_LOCATION"", ""android.permission.ACCESS_FINE_LOCATION"", ""android.permission.CAMERA"", ""android.permission.INTERNET"", ""android.permission.READ_CONTACTS"", ""android.permission.READ_EXTERNAL_STORAGE"", ""android.permission.READ_MEDIA_AUDIO"", ""android.permission.READ_MEDIA_IMAGES"", ""android.permission.READ_MEDIA_VIDEO"", ""android.permission.READ_MEDIA_VISUAL_USER_SELECTED"", ""android.permission.RECORD_AUDIO"", ""android.permission.SYSTEM_ALERT_WINDOW"", ""android.permission.VIBRATE"", ""android.permission.WRITE_CONTACTS"", ""android.permission.WRITE_EXTERNAL_STORAGE"", ""android.permission.ACCESS_NETWORK_STATE"", ""android.permission.FOREGROUND_SERVICE"", ""android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK"", ""android.permission.RECEIVE_BOOT_COMPLETED"", ""android.permission.POST_NOTIFICATIONS"", ""android.permission.READ_PHONE_STATE"", ""android.permission.WAKE_LOCK"", ""com.google.android.c2dm.permission.RECEIVE"", ""xyz.blueskyweb.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION"", ""com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE"", ""com.sec.android.provider.badge.permission.READ"", ""com.sec.android.provider.badge.permission.WRITE"", ""com.htc.launcher.permission.READ_SETTINGS"", ""com.htc.launcher.permission.UPDATE_SHORTCUT"", ""com.sonyericsson.home.permission.BROADCAST_BADGE"", ""com.sonymobile.home.permission.PROVIDER_INSERT_BADGE"", ""com.anddoes.launcher.permission.UPDATE_COUNT"", ""com.majeur.launcher.permission.UPDATE_BADGE"", ""com.huawei.android.launcher.permission.CHANGE_BADGE"", ""com.huawei.android.launcher.permission.READ_SETTINGS"", ""com.huawei.android.launcher.permission.WRITE_SETTINGS"", ""android.permission.READ_APP_BADGE"", ""com.oppo.launcher.permission.READ_SETTINGS"", ""com.oppo.launcher.permission.WRITE_SETTINGS"", ""me.everything.badger.permission.BADGE_COUNT_READ"", ""me.everything.badger.permission.BADGE_COUNT_WRITE""], ""split_apks"": [{""file"": ""xyz.blueskyweb.app.apk"", ""id"": ""base""}, {""file"": ""config.arm64_v8a.apk"", ""id"": ""config.arm64_v8a""}, {""file"": ""config.en.apk"", ""id"": ""config.en""}, {""file"": ""config.xxhdpi.apk"", ""id"": ""config.xxhdpi""}], ""split_configs"": [""config.arm64_v8a"", ""config.en"", ""config.xxhdpi""], ""target_sdk_version"": ""35"", ""total_size"": 153650429, ""version_code"": ""980"", ""version_name"": ""1.121.0"", ""xapk_version"": 2}}",xyz.blueskyweb.app.apk;config.arm64_v8a.apk;config.en.apk;config.xxhdpi.apk,assets/index.android.bundle,,libhermes.so;libhermestooling.so;libjsi.so;libreactnative.so;libreactnativemmkv.so,,19.1.0,present,0.82.x or newer,low,"ReactNativeVersion export is present, but renderer is 19.1.0. Android native/package metadata lists React Native-related libraries: libhermes.so, libhermestooling.so, libjsi.so, libreactnative.so, libreactnativemmkv.so"
