ipa,external_version_id,bundle_id,app_version,app_build,build_timestamp,release_channel,sentry_release,bundle_member,hbc_version,react_renderer,rn_guess,confidence,has_virtual_view_mode_export,has_react_native_version_export,has_unstable_enable_logbox_export,has_experimental_layout_conformance_export,has_register_callable_module_export,has_dev_menu_export,has_set_up_dom,has_use_animated_value_export,has_segmented_control_ios_export,has_date_picker_android_export,has_picker_ios_export,has_status_bar_ios_export,has_root_tag_context_export,has_unstable_root_tag_context_export,has_platform_color_export,has_dynamic_color_ios_export,has_pressable_export,has_color_android_export,has_check_box_export,has_tv_event_handler_export,has_use_window_dimensions_export,has_native_dialog_manager_android_export,has_turbo_module_registry_export,has_virtualized_section_list_export,has_app_registry_marker,has_batched_bridge_marker,has_native_modules_marker,has_style_sheet_marker,cryptid,notes
discord-ipas/discord_006_845457252_845457252.ipa,845457252,com.hammerandchisel.discord,102.0,29116,2021-11-18T23:53:38,,,Payload/Discord.app/main.jsbundle,76,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_006_868273071_868273071.ipa,868273071,com.hammerandchisel.discord,243.0,62817,2024-08-16T21:12:00,ptb,discord_ios@243.0.62817+62817,Payload/Discord.app/main.jsbundle,94,,0.71.x,medium,false,false,true,false,false,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN index marker useAnimatedValue is present; setUpDOM from 0.72 is absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_006_868563505_868563505.ipa,868563505,com.hammerandchisel.discord,245.0,63641,2024-08-31T00:07:40,ptb,discord_ios@245.0.63641+63641,Payload/Discord.app/main.jsbundle,94,,0.71.x,medium,false,false,true,false,false,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN index marker useAnimatedValue is present; setUpDOM from 0.72 is absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_006_868632088_868632088.ipa,868632088,com.hammerandchisel.discord,245.0,63641,2024-08-31T00:07:40,ptb,discord_ios@245.0.63641+63641,Payload/Discord.app/main.jsbundle,94,,0.71.x,medium,false,false,true,false,false,false,false,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN index marker useAnimatedValue is present; setUpDOM from 0.72 is absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_006_872892546_872892546.ipa,872892546,com.hammerandchisel.discord,269.0,72783,2025-02-28T19:19:00,ptb,discord_ios@269.0.72783+72783,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_006_875769497_875769497.ipa,875769497,com.hammerandchisel.discord,285.0,79434,2025-06-20T20:32:08,ptb,discord_ios@285.0.79434+79434,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_006_878662822_878662822.ipa,878662822,com.hammerandchisel.discord,300.0,85842,2025-10-03T20:36:08,ptb,discord_ios@300.0.85842+85842,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_006_881366834_881366834.ipa,881366834,com.hammerandchisel.discord,311.0,91117,2026-01-09T07:38:42,ptb,discord_ios@311.0.91117+91117,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_006_883857936_883857936.ipa,883857936,com.hammerandchisel.discord,322.0,97006,2026-03-27T07:09:34,ptb,discord_ios@322.0.97006+97006,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_007_833788170_833788170.ipa,833788170,com.hammerandchisel.discord,3.1.8,18423,2019-11-27T13:21:04,,,Payload/Discord.app/main.jsbundle,,,<=0.59.x,medium,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,true,true,false,false,false,false,true,true,true,true,1,"Core React Native bundle markers are present, but RN 0.60+ index markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_007_837894860_837894860.ipa,837894860,com.hammerandchisel.discord,40.1,21834,2020-09-21T18:18:38,,,Payload/Discord.app/main.jsbundle,,,0.62.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,false,false,false,false,true,true,true,true,true,true,true,true,true,true,1,"RN LogBox marker is present, but PlatformColor/Pressable from 0.63 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_007_850715769_850715769.ipa,850715769,com.hammerandchisel.discord,135.0,33658,2022-07-09T19:31:12,,,Payload/Discord.app/main.jsbundle,84,,0.67.x-0.68.x,medium,false,false,true,false,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker DatePickerAndroid, removed in 0.67, is absent; SegmentedControlIOS is still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_007_872703178_872703178.ipa,872703178,com.hammerandchisel.discord,268.0,72189,2025-02-21T07:35:26,ptb,discord_ios@268.0.72189+72189,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_007_875578401_875578401.ipa,875578401,com.hammerandchisel.discord,284.0,79086,2025-06-13T07:55:48,ptb,discord_ios@284.0.79086+79086,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_007_878478407_878478407.ipa,878478407,com.hammerandchisel.discord,299.0,85459,2025-09-26T16:49:26,ptb,discord_ios@299.0.85459+85459,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_007_881332338_881332338.ipa,881332338,com.hammerandchisel.discord,310.3,91102,2026-01-08T22:53:00,ptb,discord_ios@310.3.91102+91102,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_007_883618688_883618688.ipa,883618688,com.hammerandchisel.discord,321.0,96499,2026-03-21T16:50:54,ptb,discord_ios@321.0.96499+96499,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_008_833100664_833100664.ipa,833100664,com.hammerandchisel.discord,3.1.5,17627,2019-10-09T13:59:10,,,Payload/Discord.app/main.jsbundle,,,<=0.59.x,medium,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,true,true,false,false,false,false,true,true,true,true,1,"Core React Native bundle markers are present, but RN 0.60+ index markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_008_833582748_833582748.ipa,833582748,com.hammerandchisel.discord,3.1.7,18209,2019-11-14T14:12:24,,,Payload/Discord.app/main.jsbundle,,,<=0.59.x,medium,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,true,true,false,false,false,false,true,true,true,true,1,"Core React Native bundle markers are present, but RN 0.60+ index markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_008_850567178_850567178.ipa,850567178,com.hammerandchisel.discord,134.0,33491,2022-07-01T17:55:28,,,Payload/Discord.app/main.jsbundle,84,,0.67.x-0.68.x,medium,false,false,true,false,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker DatePickerAndroid, removed in 0.67, is absent; SegmentedControlIOS is still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_008_872638332_872638332.ipa,872638332,com.hammerandchisel.discord,267.1,72063,2025-02-19T21:47:24,ptb,discord_ios@267.1.72063+72063,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_008_875394769_875394769.ipa,875394769,com.hammerandchisel.discord,283.0,78777,2025-06-06T21:05:38,ptb,discord_ios@283.0.78777+78777,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_008_878279603_878279603.ipa,878279603,com.hammerandchisel.discord,298.0,85028,2025-09-19T06:39:20,ptb,discord_ios@298.0.85028+85028,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_008_881326514_881326514.ipa,881326514,com.hammerandchisel.discord,310.2,91054,2026-01-08T01:47:52,ptb,discord_ios@310.2.91054+91054,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_008_883436636_883436636.ipa,883436636,com.hammerandchisel.discord,320.1,96094,2026-03-16T17:04:34,ptb,discord_ios@320.1.96094+96094,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_009_826414434_826414434.ipa,826414434,com.hammerandchisel.discord,2.2.6,3441,2018-03-22T21:38:28,,,Payload/Discord.app/main.jsbundle,,,<=0.59.x,medium,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,true,true,false,false,false,false,true,true,true,true,1,"Core React Native bundle markers are present, but RN 0.60+ index markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_009_833186501_833186501.ipa,833186501,com.hammerandchisel.discord,3.1.7,18209,2019-11-14T14:12:24,,,Payload/Discord.app/main.jsbundle,,,<=0.59.x,medium,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,true,true,false,false,false,false,true,true,true,true,1,"Core React Native bundle markers are present, but RN 0.60+ index markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_009_850422831_850422831.ipa,850422831,com.hammerandchisel.discord,133.0,33358,2022-06-24T16:31:00,,,Payload/Discord.app/main.jsbundle,84,,0.67.x-0.68.x,medium,false,false,true,false,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker DatePickerAndroid, removed in 0.67, is absent; SegmentedControlIOS is still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_009_872516226_872516226.ipa,872516226,com.hammerandchisel.discord,267.0,71831,2025-02-14T07:37:40,ptb,discord_ios@267.0.71831+71831,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_009_875267718_875267718.ipa,875267718,com.hammerandchisel.discord,283.0,78777,2025-06-06T21:05:38,ptb,discord_ios@283.0.78777+78777,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_009_878145592_878145592.ipa,878145592,com.hammerandchisel.discord,297.1,84725,2025-09-16T00:19:04,ptb,discord_ios@297.1.84725+84725,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_009_881261018_881261018.ipa,881261018,com.hammerandchisel.discord,310.1,90955,2026-01-06T20:48:04,ptb,discord_ios@310.1.90955+90955,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_009_883364826_883364826.ipa,883364826,com.hammerandchisel.discord,320.0,96070,2026-03-14T04:39:46,ptb,discord_ios@320.0.96070+96070,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_010_817260568_817260568.ipa,817260568,com.hammerandchisel.discord,1.6.1,18,2016-05-02T14:28:58,,,Payload/Discord.app/main.jsbundle,,,<=0.59.x,medium,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,1,"Core React Native bundle markers are present, but RN 0.60+ index markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_010_845177151_845177151.ipa,845177151,com.hammerandchisel.discord,100.0,28880,2021-11-04T12:15:12,,,Payload/Discord.app/main.jsbundle,76,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_010_854767485_854767485.ipa,854767485,com.hammerandchisel.discord,164.0,39516,2023-02-02T23:44:06,,,Payload/Discord.app/main.jsbundle,89,,0.69.x-0.70.x,medium,false,false,true,false,false,false,false,false,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker SegmentedControlIOS, removed in 0.69, is absent; useAnimatedValue from 0.71 is absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_010_872392423_872392423.ipa,872392423,com.hammerandchisel.discord,267.0,71831,2025-02-14T07:37:40,ptb,discord_ios@267.0.71831+71831,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_010_875122104_875122104.ipa,875122104,com.hammerandchisel.discord,282.1,78390,2025-05-30T22:46:56,ptb,discord_ios@282.1.78390+78390,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_010_878081416_878081416.ipa,878081416,com.hammerandchisel.discord,297.0,84578,2025-09-12T06:36:08,ptb,discord_ios@297.0.84578+84578,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_010_880860014_880860014.ipa,880860014,com.hammerandchisel.discord,310.0,90611,2025-12-18T08:23:46,ptb,discord_ios@310.0.90611+90611,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_010_883119541_883119541.ipa,883119541,com.hammerandchisel.discord,319.0,95377,2026-03-07T00:50:50,ptb,discord_ios@319.0.95377+95377,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_011_812213284_812213284.ipa,812213284,com.hammerandchisel.discord,1.0,4,2015-05-13T19:15:24,,,Payload/Discord.app/main.jsbundle,,,<=0.59.x,medium,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,1,"Core React Native bundle markers are present, but RN 0.60+ index markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_011_845030718_845030718.ipa,845030718,com.hammerandchisel.discord,99.0,28755,2021-10-28T23:47:56,,,Payload/Discord.app/main.jsbundle,76,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_011_854555328_854555328.ipa,854555328,com.hammerandchisel.discord,162.0,39121,2023-01-23T12:17:36,,,Payload/Discord.app/main.jsbundle,84,,0.67.x-0.68.x,medium,false,false,true,false,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker DatePickerAndroid, removed in 0.67, is absent; SegmentedControlIOS is still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_011_872332425_872332425.ipa,872332425,com.hammerandchisel.discord,266.0,71382,2025-02-06T07:38:10,ptb,discord_ios@266.0.71382+71382,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_011_875036350_875036350.ipa,875036350,com.hammerandchisel.discord,281.0,78025,2025-05-23T20:48:50,ptb,discord_ios@281.0.78025+78025,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_011_877887495_877887495.ipa,877887495,com.hammerandchisel.discord,296.0,84254,2025-09-05T06:37:18,ptb,discord_ios@296.0.84254+84254,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_011_880784811_880784811.ipa,880784811,com.hammerandchisel.discord,309.1,90575,2025-12-18T00:07:20,ptb,discord_ios@309.1.90575+90575,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_011_883117029_883117029.ipa,883117029,com.hammerandchisel.discord,319.0,95377,2026-03-07T00:50:50,ptb,discord_ios@319.0.95377+95377,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_012_844874521_844874521.ipa,844874521,com.hammerandchisel.discord,98.0,28631,2021-10-22T17:23:32,,,Payload/Discord.app/main.jsbundle,76,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_012_854517153_854517153.ipa,854517153,com.hammerandchisel.discord,162.0,39121,2023-01-23T12:17:36,,,Payload/Discord.app/main.jsbundle,84,,0.67.x-0.68.x,medium,false,false,true,false,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker DatePickerAndroid, removed in 0.67, is absent; SegmentedControlIOS is still present. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_012_872167342_872167342.ipa,872167342,com.hammerandchisel.discord,265.0,71109,2025-01-31T20:01:36,ptb,discord_ios@265.0.71109+71109,Payload/Discord.app/main.jsbundle,96,,0.74.x-0.76.x,medium,false,false,true,false,true,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker registerCallableModule is present, but the 0.77 DevMenu and 0.78 experimental_LayoutConformance markers are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_012_874850406_874850406.ipa,874850406,com.hammerandchisel.discord,280.0,77565,2025-05-16T06:36:48,ptb,discord_ios@280.0.77565+77565,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_012_877695890_877695890.ipa,877695890,com.hammerandchisel.discord,295.0,83962,2025-08-29T22:51:34,ptb,discord_ios@295.0.83962+83962,Payload/Discord.app/main.jsbundle,96,19.0.0,0.78.x,high,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,Renderer is 19.0.0 and RN index marker unstable_enableLogBox is present; RN 0.79 removes it. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
discord-ipas/discord_012_880627109_880627109.ipa,880627109,com.hammerandchisel.discord,309.0,90187,2025-12-11T08:05:30,ptb,discord_ios@309.0.90187+90187,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_012_883115663_883115663.ipa,883115663,com.hammerandchisel.discord,319.0,95377,2026-03-07T00:50:50,ptb,discord_ios@319.0.95377+95377,Payload/Discord.app/main.jsbundle,96,19.1.0,0.81.x,high,true,false,false,true,true,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,"RN index marker has VirtualViewMode, but not the ReactNativeVersion export added in 0.82. Native executable is FairPlay encrypted; exact native RN constants are not inspectable."
discord-ipas/discord_013_844721958_844721958.ipa,844721958,com.hammerandchisel.discord,97.0,28530,2021-10-15T16:19:50,,,Payload/Discord.app/main.jsbundle,76,,0.64.x,medium,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,1,RN 0.63 color/Pressable markers are present and legacy CheckBox/TVEventHandler markers removed in 0.64 are absent. Native executable is FairPlay encrypted; exact native RN constants are not inspectable.
